TransactionID,DATETIME,Amount,CustomerID,MerchantID,Location,TransactionType,FraudFlag
389,2024-11-18 03:22:24,3753.32,4606,786,Houston,ATM,0
390,2021-01-23 00:49:01,4034.37,3674,432,Chicago,Online,0
391,2020-05-25 08:51:17,4952.54,4889,483,Los Angeles,Online,1
392,2023-09-25 04:46:08,2063.68,4506,679,Miami,Wire Transfer,0
393,2022-01-09 04:50:02,1860.72,2834,966,Houston,Wire Transfer,0
394,2024-05-27 08:37:59,3882.29,4170,208,Houston,Online,0
395,2020-05-17 06:55:15,1704.68,3663,914,Miami,Mobile,1
396,2021-01-21 03:49:59,4653.86,2395,578,Chicago,Wire Transfer,0
397,2024-01-13 21:10:05,4292.21,2586,802,Miami,ATM,0
398,2021-09-02 19:38:56,2145.54,4433,580,Chicago,Online,0
399,2024-04-12 06:41:04,3754.6,1111,861,Miami,POS,0
400,2021-08-17 12:57:41,3772.96,1452,559,Houston,POS,0
401,2023-08-26 10:47:24,516.52,3803,375,New York,Mobile,0
402,2022-01-23 10:12:22,4512.86,4240,684,New York,Online,0
403,2020-01-21 18:11:59,2526.76,3631,604,Houston,ATM,1
404,2021-02-25 01:52:08,4132.46,3186,232,New York,Mobile,1
405,2022-05-21 19:21:43,1600.93,2871,664,Chicago,ATM,0
406,2020-10-22 13:46:59,4477.72,3278,895,Houston,POS,1
407,2021-11-23 01:23:46,1946.62,2262,356,Chicago,ATM,1
408,2021-03-16 20:40:41,55.18,4031,764,Houston,POS,1
409,2022-10-28 08:43:06,4527.0,1252,401,Chicago,Wire Transfer,0
410,2022-04-01 06:38:52,457.34,3004,985,Chicago,POS,0
411,2021-12-05 13:07:28,1597.25,2459,374,New York,POS,1
412,2024-09-23 19:10:21,4750.36,2942,443,Houston,Mobile,0
413,2024-09-26 06:43:03,4753.09,3608,468,Miami,Mobile,0
414,2020-05-26 17:41:20,2867.62,4493,645,New York,Online,0
415,2022-02-27 00:59:34,3159.55,2326,273,Chicago,Online,1
416,2022-04-18 17:13:36,2242.78,3119,295,Chicago,POS,0
417,2021-01-20 00:53:35,1466.76,4334,372,Miami,Wire Transfer,0
418,2020-09-05 09:02:25,1643.99,2857,605,Miami,Online,1
419,2020-08-15 03:26:59,3362.92,3269,354,Chicago,POS,1
420,2023-06-25 01:41:21,3762.12,2100,382,Miami,Mobile,0
421,2021-04-02 12:52:44,3958.1,1061,522,Los Angeles,Online,0
422,2022-02-12 10:47:01,3948.3,2494,488,New York,Online,1
423,2022-08-04 04:04:33,456.94,2180,457,Houston,POS,0
424,2024-09-28 15:24:43,2472.61,1805,786,Miami,POS,1
425,2024-03-08 12:15:35,288.74,3172,373,Miami,ATM,1
426,2022-02-04 10:26:47,2748.09,3788,529,Los Angeles,ATM,0
427,2024-12-17 14:52:39,2208.21,2875,430,Houston,Wire Transfer,0
428,2022-07-24 21:31:54,4438.63,3208,958,Los Angeles,Online,0
429,2023-07-20 22:42:19,1755.22,1540,360,Houston,ATM,1
430,2023-06-05 17:29:20,586.22,1625,385,New York,POS,0
431,2023-06-12 14:02:05,715.82,2614,342,Miami,Online,0
432,2024-11-07 11:57:27,3807.79,4606,481,New York,ATM,0
433,2022-12-23 05:21:02,3091.47,1105,839,Houston,Wire Transfer,0
434,2021-12-16 17:08:41,506.51,2154,877,Miami,Wire Transfer,0
435,2022-11-23 10:29:05,421.45,4428,226,Los Angeles,Wire Transfer,0
436,2022-05-25 07:27:25,3505.14,2708,445,Chicago,Wire Transfer,1
437,2023-03-22 06:48:56,364.74,3823,686,Los Angeles,POS,0
438,2020-06-23 22:03:20,4109.48,4925,846,Chicago,Wire Transfer,0
439,2024-03-11 19:10:26,3531.5,2908,401,Los Angeles,Mobile,1
440,2021-09-22 05:15:30,407.66,4868,220,Houston,Wire Transfer,1
441,2022-02-20 09:22:16,425.1,3049,790,New York,ATM,1
442,2023-09-28 00:39:03,4933.21,3280,869,Chicago,Online,0
443,2020-03-08 01:37:40,1871.98,1368,293,Houston,ATM,0
444,2024-09-09 20:53:41,1853.84,2274,207,New York,Online,0
445,2022-05-07 11:22:35,4064.19,1945,671,New York,POS,1
446,2020-07-03 16:19:50,4736.3,4904,538,Miami,Online,1
447,2021-12-31 12:19:44,4930.02,4179,458,Miami,Mobile,1
448,2024-02-05 02:17:18,3767.14,4347,254,Miami,Wire Transfer,0
449,2024-08-16 23:59:20,1881.92,3227,747,Chicago,ATM,1
450,2020-07-08 09:18:08,418.42,4796,205,Chicago,Online,1
451,2020-06-30 18:39:13,3885.96,1292,576,New York,ATM,0
452,2020-03-11 14:09:10,2792.46,1583,753,Chicago,Wire Transfer,0
453,2022-12-23 01:20:58,2121.69,3842,249,New York,POS,0
454,2024-01-19 18:17:26,4531.87,3222,311,Houston,Wire Transfer,0
455,2022-02-02 03:39:10,556.88,3170,345,Los Angeles,POS,0
456,2021-05-03 13:24:12,2463.63,3274,429,New York,ATM,1
457,2023-09-03 12:46:50,57.76,4973,922,New York,POS,1
458,2023-02-25 18:42:28,2343.83,3491,696,Houston,POS,1
459,2020-10-18 22:04:08,282.46,4884,505,Miami,POS,0
460,2025-02-16 05:49:29,594.97,3475,741,Miami,POS,0
461,2020-06-30 04:48:28,588.51,4154,660,Miami,POS,1
462,2021-06-24 03:43:20,3246.4,1764,827,New York,Online,0
463,2022-02-22 22:37:45,3730.48,4729,425,New York,POS,0
464,2022-01-01 17:49:07,2917.26,3679,258,Chicago,POS,1
465,2025-02-12 12:43:18,4810.9,3112,275,Chicago,Wire Transfer,0
466,2023-11-12 00:32:33,1874.98,2304,627,Los Angeles,Wire Transfer,0
467,2021-06-12 15:26:38,1429.27,4866,927,Los Angeles,Wire Transfer,0
468,2022-08-15 16:06:08,4343.13,2414,331,Chicago,POS,1
469,2024-09-13 11:33:21,1118.76,1427,697,New York,Wire Transfer,0
470,2020-05-01 04:23:18,4816.15,3665,792,Houston,Online,0
471,2022-11-29 15:14:37,61.76,3972,504,Chicago,ATM,1
472,2022-06-04 15:37:46,4849.42,3014,266,New York,Wire Transfer,0
473,2022-01-04 16:58:53,216.76,3859,429,Chicago,Wire Transfer,0
474,2023-09-21 09:57:07,4455.82,1106,532,Miami,Online,0
475,2024-01-08 23:57:18,2638.98,4619,476,Chicago,Mobile,0
476,2021-04-11 18:28:49,4964.83,1658,783,Miami,Mobile,0
477,2024-04-25 19:50:12,369.91,4333,920,New York,Online,1
478,2021-03-24 09:25:42,2769.72,4992,983,Miami,Wire Transfer,0
479,2022-08-02 03:25:26,4846.54,2182,343,Chicago,ATM,1
480,2023-02-26 18:46:06,2615.97,3312,450,Miami,Wire Transfer,0
481,2021-09-06 12:03:42,3147.36,4539,995,Houston,Online,0
482,2020-08-31 21:14:27,3479.05,2225,890,Miami,Online,0
483,2021-05-25 21:59:19,2273.25,1154,279,Miami,POS,0
484,2022-01-13 07:26:50,3138.16,4084,256,Los Angeles,Online,0
485,2023-12-16 08:25:29,2921.99,4368,565,Houston,POS,0
486,2020-02-29 21:22:07,4505.89,1895,507,New York,Online,0
487,2020-08-24 05:09:38,228.19,4905,373,Miami,POS,1
488,2024-01-04 22:52:38,1405.53,2521,661,Houston,POS,0
489,2020-12-26 03:04:09,4752.11,2620,949,New York,Wire Transfer,0
490,2021-05-22 18:48:22,4451.43,1992,877,Houston,POS,1
491,2023-11-12 03:08:07,2278.83,4863,795,Los Angeles,Mobile,0
492,2020-09-11 05:48:47,3101.04,3292,692,New York,Online,1
493,2023-03-14 15:37:52,1387.63,2323,759,New York,ATM,1
494,2020-12-24 11:07:15,941.42,2385,838,Miami,Online,1
495,2022-03-24 21:04:38,2319.03,4425,880,Chicago,Wire Transfer,0
496,2024-01-09 20:36:10,1767.41,4899,573,New York,Wire Transfer,1
497,2022-04-28 14:21:26,2918.7,4592,548,New York,POS,1
498,2024-05-29 05:00:06,389.6,3433,266,Los Angeles,Wire Transfer,1
499,2023-05-28 11:50:10,4872.0,3806,529,Los Angeles,Wire Transfer,1
500,2023-03-12 14:50:13,4931.07,4383,393,Los Angeles,Online,0
501,2023-09-29 09:42:24,3491.11,3461,354,Miami,Mobile,1
502,2021-04-26 12:43:42,2680.95,2301,359,New York,Mobile,0
503,2024-05-17 03:11:33,1548.33,4821,895,Los Angeles,POS,0
504,2021-01-13 02:31:02,4069.16,3762,465,Los Angeles,Wire Transfer,0
505,2021-12-18 22:19:35,3423.97,1758,367,Houston,Wire Transfer,0
506,2022-04-23 08:57:09,813.92,1746,344,Houston,Mobile,0
507,2022-03-22 18:06:38,4554.72,1592,385,Los Angeles,POS,1
508,2022-04-15 21:36:22,4112.86,4427,973,Miami,Wire Transfer,1
509,2020-12-14 12:08:28,4749.05,2548,622,Chicago,POS,1
510,2024-11-16 07:40:03,3628.87,3886,985,Houston,Online,1
511,2021-11-07 11:08:10,3067.46,1015,656,Houston,Wire Transfer,0
512,2024-04-28 02:40:02,2091.8,1992,544,New York,Wire Transfer,0
513,2022-06-28 03:24:12,4663.71,2068,934,New York,Wire Transfer,0
514,2021-04-06 04:34:22,4330.45,2344,753,Los Angeles,Mobile,0
515,2022-06-09 01:16:37,227.05,3698,715,New York,Mobile,1
516,2021-08-13 13:30:22,132.81,4397,987,New York,Wire Transfer,1
517,2022-09-20 06:01:54,1882.94,3195,995,Chicago,Wire Transfer,0
518,2020-09-28 02:22:00,4052.96,3402,904,Miami,Online,0
519,2024-11-30 12:15:32,4936.39,4307,303,Los Angeles,Online,0
520,2020-03-25 20:01:35,752.93,1702,446,Chicago,POS,0
521,2024-05-16 16:17:31,2971.06,1612,222,Los Angeles,POS,0
522,2021-06-04 08:59:42,1905.07,1104,724,Miami,Mobile,0
523,2023-05-10 20:45:23,4849.6,2497,343,Los Angeles,ATM,0
524,2024-02-02 03:38:35,4210.75,4833,929,New York,Online,1
525,2021-05-19 12:06:59,4191.81,1395,894,Miami,POS,0
526,2021-11-06 01:52:34,2344.0,4517,953,Chicago,Online,1
527,2021-01-14 16:38:28,2074.68,3653,392,Chicago,Online,1
528,2021-09-07 10:05:45,1367.76,4291,664,Houston,ATM,0
529,2022-09-24 13:55:04,282.82,3010,983,Chicago,Online,1
530,2024-12-31 13:29:59,4323.75,4881,574,Houston,ATM,0
531,2020-03-21 06:53:10,4064.69,1850,876,New York,ATM,0
532,2020-12-06 09:22:22,4998.59,2988,891,Chicago,Online,0
533,2024-09-29 07:32:35,4983.19,1441,828,Miami,Online,1
534,2022-12-30 11:15:41,2777.6,2668,465,Houston,POS,0
535,2020-04-02 00:58:18,3845.17,1872,577,Chicago,Online,0
536,2020-01-30 07:48:27,4723.88,1666,749,New York,Online,0
537,2024-06-12 10:50:29,4248.39,2051,755,Miami,Online,0
538,2020-11-12 21:56:29,1237.49,3841,273,Miami,POS,1
539,2021-02-13 08:39:28,2253.27,3522,637,New York,ATM,1
540,2024-09-03 03:25:34,646.67,1627,425,Chicago,POS,0
541,2020-11-08 12:08:47,4770.3,4376,507,Los Angeles,Online,0
542,2022-10-02 10:46:00,3031.27,4817,547,Chicago,Wire Transfer,1
543,2020-02-26 06:49:41,1143.99,2428,675,Houston,Online,1
544,2023-07-26 08:26:14,3358.83,4584,514,Houston,POS,1
545,2022-04-29 19:08:42,3091.02,3549,724,Chicago,POS,0
546,2022-06-09 21:39:12,1791.46,1347,624,Houston,Mobile,0
547,2021-09-06 15:51:34,568.67,2263,723,Los Angeles,Wire Transfer,1
548,2023-12-09 06:47:35,3358.19,2017,761,Los Angeles,POS,0
549,2024-06-04 15:45:20,2602.02,1569,448,Miami,ATM,1
550,2020-02-13 14:05:26,3861.82,4918,830,Houston,Online,1
551,2021-09-30 03:38:45,2601.3,3742,768,Chicago,ATM,0
552,2023-06-11 20:40:51,4261.06,4408,381,Miami,POS,1
553,2020-05-15 10:46:48,2759.98,3073,975,Los Angeles,POS,0
554,2020-01-02 08:24:45,2805.13,4480,305,Miami,ATM,1
555,2023-09-19 22:47:31,4383.39,4148,390,New York,ATM,1
556,2020-02-02 03:30:08,2018.01,2952,336,Houston,Mobile,1
557,2022-09-28 20:24:40,670.94,3264,899,Chicago,Online,1
558,2021-03-24 08:13:54,144.88,2351,319,Los Angeles,ATM,0
559,2022-06-13 21:24:57,3775.93,3884,953,Miami,Online,1
560,2023-08-02 21:55:54,3101.93,3821,271,Chicago,Wire Transfer,1
561,2023-04-27 10:22:32,3520.69,4094,954,Houston,POS,0
562,2021-09-20 13:19:33,1065.61,4827,330,Chicago,ATM,0
563,2024-09-22 01:02:34,682.72,1669,656,Houston,Wire Transfer,0
564,2021-02-28 08:53:40,73.71,1717,980,Houston,POS,0
565,2024-04-20 16:03:23,1753.59,3357,678,Houston,Mobile,1
566,2022-07-14 08:18:26,2950.0,3646,251,Miami,POS,0
567,2024-08-21 08:54:57,1961.83,1266,773,Houston,ATM,0
568,2025-02-20 19:29:27,2187.94,2438,318,Chicago,Wire Transfer,0
569,2022-08-09 07:09:17,4520.89,3693,463,New York,Wire Transfer,1
570,2024-09-13 20:53:35,1741.93,4338,438,Chicago,Wire Transfer,1
571,2023-12-11 11:57:56,2570.43,2356,550,Miami,POS,0
572,2020-12-20 02:33:37,3918.48,2022,454,Houston,Online,1
573,2023-08-30 00:20:06,1983.32,4851,884,New York,Online,0
574,2020-02-28 01:12:53,3110.81,3037,508,Miami,POS,0
575,2020-03-17 20:58:49,4311.96,3497,948,Los Angeles,ATM,1
576,2023-04-18 13:01:13,4747.65,1564,806,Los Angeles,POS,0
577,2020-11-04 10:02:05,736.22,4682,694,Los Angeles,Online,0
578,2020-01-06 16:10:24,4633.01,2270,256,New York,POS,0
579,2021-07-25 14:00:27,2461.09,2059,602,Chicago,Wire Transfer,0
580,2023-02-22 06:33:30,1291.96,2424,266,New York,ATM,0
581,2023-12-29 07:07:24,2296.22,1027,245,New York,ATM,0
582,2023-03-06 14:42:52,4900.18,1219,805,New York,Mobile,1
583,2023-09-27 00:28:04,2463.6,1405,849,Los Angeles,POS,0
584,2021-08-04 08:56:48,1644.43,2637,568,Chicago,Wire Transfer,0
585,2021-06-30 08:33:55,3167.37,2798,804,New York,POS,0
586,2022-09-06 16:45:02,1201.49,3318,431,Chicago,Mobile,1
587,2024-12-30 09:11:51,380.24,2759,601,Houston,Mobile,1
588,2020-08-26 05:42:28,645.27,2674,760,New York,POS,1
589,2024-11-12 15:30:59,641.1,1791,222,New York,POS,0
590,2022-11-16 13:18:36,760.36,4582,773,New York,POS,1
591,2024-04-05 01:19:52,695.0,1962,466,Houston,Online,0
592,2021-01-31 22:55:15,3204.73,2309,317,Houston,Mobile,1
593,2023-09-03 15:28:46,910.22,4525,799,Los Angeles,ATM,0
594,2022-02-16 08:26:46,1728.99,4833,800,Miami,Online,1
595,2024-09-01 02:31:36,4484.05,1833,254,Chicago,Wire Transfer,0
596,2023-01-05 03:40:16,2370.33,1316,352,Miami,ATM,0
597,2020-07-23 09:50:33,3338.12,4661,438,New York,ATM,1
598,2022-05-23 12:26:21,862.43,2320,464,New York,ATM,1
599,2024-09-16 12:34:49,962.25,3385,467,Los Angeles,Mobile,0
600,2024-10-24 00:15:23,205.3,2330,312,Miami,Wire Transfer,1
601,2024-01-01 18:09:51,845.51,4499,365,New York,Online,0
602,2024-01-07 01:31:53,1393.67,1350,867,Miami,Wire Transfer,1
603,2023-07-16 13:49:09,885.88,1510,207,Los Angeles,Online,1
604,2025-01-30 06:51:55,444.42,3572,913,Miami,Mobile,0
605,2023-08-14 03:39:50,604.06,4929,416,Chicago,Wire Transfer,0
606,2022-11-13 19:34:54,2304.43,1491,630,Los Angeles,ATM,0
607,2022-09-30 10:31:35,1032.46,2931,491,Miami,Wire Transfer,0
608,2020-07-28 23:23:50,1821.99,2617,249,New York,Mobile,1
609,2023-08-03 23:16:43,2517.58,3056,306,Houston,Mobile,1
610,2023-10-17 05:16:31,3452.28,2520,208,Houston,Mobile,1
611,2020-08-07 22:11:12,197.52,4796,944,Los Angeles,Online,0
612,2023-02-08 07:01:00,3997.25,2583,899,Houston,Wire Transfer,0
613,2022-09-26 08:11:16,3139.87,3608,655,Chicago,ATM,0
614,2022-10-11 13:24:55,409.71,4892,522,Los Angeles,ATM,1
615,2023-01-01 15:17:53,4368.02,3487,508,New York,POS,0
616,2023-12-31 04:53:12,4604.44,2575,821,New York,Mobile,1
617,2023-04-22 07:05:07,306.33,4946,344,Los Angeles,ATM,0
618,2021-05-30 15:44:39,1385.11,3839,939,Houston,Mobile,1
619,2023-05-31 03:49:55,4031.2,2761,611,Houston,ATM,0
620,2021-10-23 11:08:47,3741.55,2991,313,New York,Wire Transfer,1
621,2022-12-23 17:23:40,923.42,4179,774,Chicago,POS,0
622,2022-04-11 14:57:38,1047.54,2268,598,Houston,Mobile,1
623,2024-11-15 20:58:53,1852.99,4326,474,Chicago,Online,1
624,2020-11-09 21:02:27,2423.13,3080,323,Houston,Online,0
625,2023-11-14 15:30:23,3091.66,2046,285,Los Angeles,ATM,0
626,2022-06-29 06:59:50,1845.2,3892,781,Miami,Wire Transfer,1
627,2021-04-19 21:48:43,2313.21,3613,246,New York,Mobile,0
628,2021-01-06 21:10:31,3737.61,4892,910,Los Angeles,POS,1
629,2020-08-12 04:06:41,184.38,1048,400,Houston,Wire Transfer,1
630,2021-03-28 09:47:19,1262.93,1461,475,New York,ATM,0
631,2024-11-04 18:36:01,3567.03,3637,748,Miami,Wire Transfer,0
632,2023-03-20 03:24:28,4476.14,1335,914,Miami,POS,1
633,2021-10-10 20:07:12,2558.88,2381,329,Houston,Wire Transfer,1
634,2021-01-02 23:39:27,2661.04,2145,647,New York,Mobile,1
635,2020-09-27 04:09:22,536.75,4515,588,Houston,ATM,0
636,2020-08-20 01:31:21,2237.61,1358,775,Miami,POS,1
637,2021-06-04 02:19:58,2663.55,4673,462,Los Angeles,ATM,0
638,2020-09-22 17:17:46,1213.11,3393,831,Los Angeles,Mobile,1
639,2023-01-31 02:40:06,1346.95,1192,477,Chicago,POS,0
640,2021-09-14 23:52:48,1887.04,2439,913,Miami,POS,0
641,2022-01-13 05:34:33,101.34,2400,245,Miami,ATM,0
642,2023-04-08 17:15:20,1611.07,4534,367,Houston,Wire Transfer,0
643,2024-10-27 13:20:28,1058.03,1755,644,Chicago,Wire Transfer,1
644,2021-04-10 22:19:16,1638.16,2684,821,Chicago,Online,0
645,2024-07-26 06:14:13,599.69,4217,245,New York,Online,0
646,2020-10-15 09:12:55,4452.75,3525,923,Houston,POS,0
647,2020-05-09 16:49:28,2968.37,1827,739,Los Angeles,ATM,0
648,2023-03-21 03:20:25,3395.83,1889,286,New York,POS,0
649,2023-09-13 16:51:30,3946.07,1652,584,Chicago,ATM,0
650,2024-04-07 21:33:07,2492.71,3455,868,Los Angeles,Mobile,0
651,2022-11-14 17:03:26,435.51,3333,464,Miami,Online,0
652,2023-02-04 16:33:00,2686.0,2921,976,Houston,POS,0
653,2022-07-24 14:04:14,2934.62,1850,221,Chicago,Mobile,0
654,2021-07-07 22:01:56,3727.45,1110,967,Miami,Wire Transfer,1
655,2020-12-12 01:39:50,2158.87,1619,902,Chicago,Online,1
656,2024-03-17 12:04:55,638.77,4950,649,Los Angeles,ATM,1
657,2020-06-17 20:26:25,1419.6,1792,431,New York,Wire Transfer,1
658,2020-08-30 15:52:46,1816.05,3097,385,Los Angeles,Wire Transfer,1
659,2022-05-06 06:04:43,3229.94,4085,525,Houston,Mobile,0
660,2020-07-02 01:46:29,2854.32,2157,382,Houston,POS,0
661,2021-08-10 21:38:31,1781.13,1587,596,Chicago,POS,1
662,2021-11-10 11:08:15,4932.59,3643,680,Los Angeles,Mobile,1
663,2023-03-30 15:37:17,3029.27,4414,602,New York,Wire Transfer,0
664,2020-03-30 02:41:52,1186.9,3717,662,Houston,Online,0
665,2020-04-02 18:28:22,509.81,2309,616,New York,Wire Transfer,1
666,2025-01-09 16:21:07,765.14,2957,401,Miami,Mobile,1
667,2020-07-02 16:55:33,1230.54,3361,264,Chicago,Wire Transfer,0
668,2022-07-12 01:18:33,804.25,3653,754,New York,Wire Transfer,1
669,2023-03-28 05:11:18,933.65,1296,932,Chicago,Wire Transfer,1
670,2021-02-17 07:57:25,1426.19,2629,216,Miami,Wire Transfer,0
671,2024-01-06 06:19:47,867.69,1568,996,New York,Online,1
672,2022-10-05 16:15:47,4483.93,2187,382,New York,ATM,1
673,2021-04-21 08:33:08,402.09,1831,590,Miami,ATM,0
674,2022-09-01 19:27:38,2623.03,4568,243,Los Angeles,POS,1
675,2024-08-14 01:29:26,2052.57,1609,899,New York,ATM,0
676,2023-07-01 06:45:08,4911.91,1015,681,New York,ATM,1
677,2022-10-03 14:38:22,561.08,4415,462,Houston,ATM,1
678,2020-07-02 11:04:36,1989.88,4149,373,Los Angeles,Wire Transfer,0
679,2021-05-12 10:29:34,4847.38,2369,640,New York,Wire Transfer,0
680,2021-08-02 02:31:14,4327.67,1071,765,Miami,Online,1
681,2021-08-11 00:03:24,4085.54,1269,419,Chicago,Wire Transfer,1
682,2025-02-10 18:10:59,1290.26,1286,757,Miami,Wire Transfer,0
683,2022-03-04 12:08:08,855.27,1065,593,Los Angeles,ATM,1
684,2022-02-02 19:41:24,3343.55,1879,971,Houston,Online,0
685,2023-12-12 03:51:17,4646.95,1067,394,Houston,Online,0
686,2020-01-02 10:05:11,2784.26,2216,608,Houston,ATM,1
687,2023-06-10 14:19:19,2858.49,4126,670,Miami,ATM,1
688,2023-11-03 12:00:01,1400.62,4027,546,Chicago,Online,1
689,2024-01-02 23:41:11,3847.7,2402,661,Chicago,Mobile,0
690,2024-04-19 03:48:02,936.03,1973,260,New York,ATM,0
691,2021-08-25 22:10:18,1619.07,4239,365,Chicago,ATM,1
692,2024-03-30 19:37:01,2127.76,4480,871,Chicago,Online,0
693,2020-08-24 12:15:37,2538.54,1507,350,New York,Mobile,0
694,2022-07-26 19:01:45,1212.81,4608,310,Miami,Mobile,1
695,2020-02-25 21:27:31,575.07,4714,687,Miami,POS,1
696,2020-10-20 19:37:56,3053.49,3884,748,Los Angeles,Mobile,0
697,2023-02-14 08:36:41,1443.86,2125,202,Miami,ATM,0
698,2021-07-21 09:03:27,2906.61,1885,682,Houston,Wire Transfer,1
699,2023-09-15 13:33:12,772.66,3841,212,Houston,Online,1
700,2023-12-25 19:39:19,2406.22,4879,361,Los Angeles,ATM,0
701,2020-02-20 14:16:10,2663.41,4877,543,Chicago,Online,0
702,2022-11-16 08:22:56,260.07,3469,648,Los Angeles,Mobile,0
703,2021-03-05 09:56:50,1683.68,2987,531,New York,Online,1
704,2020-01-22 11:14:41,672.94,1774,463,Los Angeles,ATM,0
705,2021-11-06 12:47:23,317.81,3525,282,Los Angeles,Wire Transfer,1
706,2023-11-12 03:02:19,4949.81,1925,976,Houston,ATM,0
707,2021-03-18 10:35:44,1612.45,1119,533,New York,POS,0
708,2024-04-07 17:27:42,4049.56,2938,579,New York,Online,1
709,2023-05-08 12:19:57,1273.95,4814,418,Los Angeles,ATM,0
710,2023-08-10 21:54:15,3407.83,4362,857,New York,Mobile,1
711,2024-04-11 13:33:28,3801.38,1487,653,New York,Mobile,0
712,2024-12-26 01:48:59,2978.6,4232,872,Miami,ATM,0
713,2023-11-07 19:43:46,2358.41,4744,940,New York,POS,0
714,2024-07-03 23:40:50,2059.79,3125,945,Chicago,Online,0
715,2024-09-01 04:56:53,1744.99,4109,288,New York,POS,0
716,2024-11-17 04:05:30,4647.72,4465,532,Houston,Wire Transfer,1
717,2025-01-13 11:57:35,4153.27,1440,509,Miami,ATM,0
718,2021-02-02 05:33:47,4825.17,4611,926,Houston,POS,1
719,2024-12-26 16:55:31,622.36,1461,619,Houston,Wire Transfer,0
720,2022-12-31 23:15:28,3654.61,1611,808,Chicago,POS,0
721,2021-07-12 09:30:57,4691.76,2317,924,Miami,Wire Transfer,0
722,2023-07-13 15:17:43,906.98,4471,553,Los Angeles,Mobile,1
723,2021-07-21 16:51:43,333.41,2659,299,New York,Mobile,0
724,2023-12-02 09:02:43,3705.86,1916,344,Chicago,ATM,0
725,2024-06-04 15:08:47,2872.79,4163,209,Chicago,POS,0
726,2021-10-20 07:17:46,4209.3,4838,243,Los Angeles,Mobile,0
727,2023-01-16 04:00:46,699.72,3656,962,Chicago,Online,0
728,2022-10-24 19:12:17,3976.54,1005,585,Los Angeles,Mobile,0
729,2020-03-08 23:38:11,1008.93,1680,938,Los Angeles,Mobile,0
730,2024-01-26 12:15:25,819.12,3942,960,Los Angeles,POS,0
731,2022-05-27 00:20:05,822.16,3318,694,Chicago,Wire Transfer,1
732,2020-08-05 20:38:24,4073.06,2643,692,Los Angeles,Online,1
733,2023-05-31 07:21:55,3326.32,4970,368,Chicago,Online,1
734,2023-04-15 03:40:50,2615.8,3858,841,Miami,Wire Transfer,0
735,2024-09-08 20:15:47,1794.79,3606,730,Los Angeles,POS,0
736,2023-08-01 17:38:24,4386.13,1098,535,Chicago,Mobile,1
737,2020-11-12 05:03:11,1962.83,1525,946,Chicago,Wire Transfer,0
738,2020-02-19 19:23:40,4083.18,3241,712,Chicago,Online,0
739,2023-12-22 15:04:50,2196.24,2180,329,New York,Online,1
740,2021-05-28 17:44:26,1885.35,4971,738,New York,Mobile,1
741,2024-12-10 13:48:38,2313.94,2689,713,Los Angeles,Mobile,1
742,2025-01-16 09:33:52,1507.59,2138,449,Miami,ATM,1
743,2022-02-01 04:40:38,3738.3,1395,933,Los Angeles,Wire Transfer,1
744,2024-12-01 07:29:11,2514.1,1769,337,Houston,Mobile,1
745,2021-10-04 14:43:19,1161.83,4728,474,Houston,ATM,0
746,2025-02-11 11:49:34,4497.97,2826,663,Miami,POS,1
747,2023-09-15 06:15:40,1920.07,4071,340,Miami,Online,1
748,2022-10-16 04:14:14,2718.22,2545,455,Miami,Wire Transfer,0
749,2022-11-26 21:37:49,4532.45,3927,655,New York,POS,0
750,2024-05-06 05:55:10,3121.57,4285,633,New York,Wire Transfer,0
751,2021-05-04 04:35:13,585.37,3792,806,Houston,Wire Transfer,1
752,2024-09-22 17:12:29,4699.22,1682,372,Miami,Mobile,0
753,2023-08-08 15:22:06,3138.91,2556,672,Chicago,ATM,0
754,2022-12-10 05:04:43,1675.19,1014,622,Houston,Wire Transfer,0
755,2021-09-17 23:04:57,697.22,4490,638,Miami,POS,1
756,2024-05-16 04:24:41,3970.33,3415,256,Chicago,Wire Transfer,1
757,2024-07-02 00:01:02,3100.74,3685,697,Miami,ATM,0
758,2020-04-26 05:18:44,2667.77,3900,813,Los Angeles,Online,0
759,2022-02-04 03:57:09,4469.57,4924,368,Chicago,Wire Transfer,0
760,2021-08-28 23:14:36,3943.2,2236,781,Los Angeles,POS,0
761,2021-12-27 14:07:24,759.22,3747,760,New York,Online,0
762,2021-10-27 11:46:10,1559.3,4755,627,Houston,Online,0
763,2022-12-16 06:49:09,1243.2,4830,618,Miami,Mobile,0
764,2020-11-16 12:37:16,3719.99,1004,546,Houston,Mobile,0
765,2021-02-04 14:30:14,168.63,3278,716,Miami,Wire Transfer,0
766,2024-08-29 05:47:19,2849.88,4272,654,Los Angeles,POS,1
767,2023-12-05 13:08:57,3812.53,2908,913,Chicago,Mobile,0
768,2020-06-16 10:38:17,4383.95,2425,401,Chicago,ATM,0
769,2021-09-22 03:21:56,1711.07,4220,378,Miami,ATM,0
770,2024-09-19 14:39:57,4106.47,2607,256,Los Angeles,Online,0
