Amount,CustomerID,MerchantID,TransactionType,Location,FraudFlag
521.44,4337,617,4,3,1
3999.78,2757,831,1,3,1
893.54,4657,424,0,1,0
3264.08,1993,769,2,2,0
1191.68,2517,454,0,3,0
498.11,2356,375,2,4,0
1216.62,1821,765,1,3,0
3611.61,4484,345,2,1,0
4278.63,4685,970,0,1,1
4151.27,1936,863,1,3,1
1986.52,4052,584,0,0,1
3340.76,3696,461,0,2,1
1025.72,1190,730,3,4,0
1466.45,2996,570,2,4,1
4481.78,1932,882,2,4,1
66.0,1141,396,0,4,1
428.46,2892,784,2,1,0
1040.22,4144,796,4,2,0
133.63,3887,483,2,3,1
908.0,4238,501,1,3,1
2915.62,3215,331,2,0,1
2107.7,1565,319,4,3,1
4463.47,2282,927,0,2,0
4087.4,2462,335,2,3,1
1709.74,2134,827,1,1,1
1297.86,1743,772,4,3,1
1899.08,1672,728,3,4,1
2951.88,3911,233,0,4,0
1341.05,3886,731,0,4,1
3121.12,1530,407,0,4,0
2047.65,2313,873,4,1,1
2760.68,4021,498,2,1,1
2181.2,1561,721,2,1,1
1473.03,2533,293,2,3,1
4742.32,3222,613,2,4,0
3818.27,1301,570,0,0,0
701.43,4767,608,3,0,1
4342.47,1184,582,0,4,0
2437.67,4410,640,3,2,0
4472.87,1509,646,3,3,1
3999.48,3866,818,2,0,0
2126.64,2333,816,1,1,0
113.32,4578,270,4,2,0
1344.12,2369,283,1,1,0
2708.63,4152,408,3,2,0
3167.76,4445,458,1,2,0
1290.18,3203,438,3,3,1
697.64,3834,501,0,1,0
4174.82,1794,431,0,1,0
4922.03,3479,481,2,0,0
2628.93,2523,593,4,4,1
859.22,1760,617,0,4,0
1362.26,3194,405,4,0,0
92.93,3528,463,2,2,1
4571.58,1434,510,4,0,0
589.64,2542,896,0,0,0
2883.01,4740,825,0,1,1
1371.0,3038,278,1,0,0
2771.34,2706,541,1,2,0
3257.45,1068,761,1,4,0
4148.88,2629,294,4,3,1
1032.9,2904,969,0,0,1
55.97,3922,550,2,0,0
685.29,4959,261,3,1,0
4500.19,3233,341,0,1,0
4369.58,3951,933,1,0,1
2987.47,3729,310,1,0,0
3002.98,3251,815,4,2,0
3325.52,1553,726,1,4,1
877.68,3060,981,4,4,0
4572.15,3713,870,2,3,0
2094.43,2297,356,1,4,1
1916.31,4369,738,4,3,1
2595.07,3098,796,1,1,1
235.78,1499,208,4,3,1
832.25,3416,475,0,3,0
3690.43,3771,426,4,4,0
414.91,4727,385,3,0,0
3016.16,3404,790,2,1,0
1227.5,4074,415,0,2,0
1947.09,4325,632,2,3,0
1444.18,4546,768,0,3,0
1779.01,3894,855,1,3,0
3595.51,2529,555,4,0,0
1486.31,3303,591,1,2,0
2832.46,4681,778,2,4,1
2380.78,4756,474,2,1,0
3318.69,4221,693,0,0,0
4684.21,2511,816,2,2,1
3663.13,1278,650,4,1,1
1075.49,2082,619,2,4,0
156.88,1445,899,1,1,0
1312.06,3160,363,4,3,1
2975.79,1835,978,2,3,0
258.08,1754,762,3,0,0
2482.33,2845,837,3,1,1
2984.62,2592,791,1,3,0
1671.89,2512,382,0,0,0
3854.79,2430,509,0,0,0
533.88,3414,216,2,0,0
376.61,2083,645,4,4,1
3641.22,3376,369,0,3,0
2477.96,3775,479,3,3,0
3442.32,4540,539,0,2,1
2174.7,4816,925,3,4,0
1232.76,4053,909,0,3,0
4095.69,2590,718,1,3,0
3997.28,2908,210,4,2,0
3473.79,3767,723,2,1,1
1361.45,4134,821,3,1,0
2951.56,3231,332,0,4,0
1805.51,2022,839,2,0,1
458.82,3358,347,3,2,0
4586.65,4864,765,3,2,0
684.96,2561,278,1,3,0
4751.24,1176,545,0,3,0
2230.58,4646,808,2,2,0
926.48,4500,448,0,0,0
2709.96,4144,838,0,1,0
4364.86,1846,741,4,4,0
3661.39,4238,223,3,1,0
4033.0,2248,670,3,4,1
3294.26,2600,400,4,0,1
3461.69,2604,330,4,2,0
4246.13,2975,833,0,0,1
1249.09,3056,555,3,2,1
2447.64,1235,349,2,3,1
1106.83,1709,725,1,4,0
4938.35,3971,503,4,3,1
4720.35,3732,740,2,2,1
198.09,1793,249,2,4,0
3528.17,4099,663,0,4,1
4626.32,3855,439,4,3,1
903.7,2934,681,2,4,0
2840.16,2669,654,1,2,0
4577.53,1026,482,2,2,0
170.7,3597,534,1,3,0
3487.4,4267,551,1,0,0
1487.45,2226,867,1,2,0
4622.06,1084,848,4,2,1
4855.32,2855,526,1,4,1
4721.39,4101,535,4,4,0
2371.6,3513,865,2,2,0
4310.35,2122,280,1,3,0
4222.9,4970,286,3,0,1
1596.18,2213,975,2,4,0
4144.75,1011,457,3,4,1
186.0,4674,384,3,0,0
2981.75,2012,891,0,4,0
1150.81,4101,897,4,3,0
603.71,2748,322,0,4,0
385.69,4109,295,4,4,1
3481.75,2876,804,0,2,0
1700.03,3619,714,2,3,0
3624.11,2317,642,3,3,1
327.72,2383,713,2,2,0
1577.14,2678,570,4,1,0
2697.92,3961,504,3,0,1
3953.83,1179,556,3,3,0
1594.44,1796,347,4,1,1
3129.83,4183,484,2,0,1
4430.0,4813,856,3,3,0
3079.7,2467,461,2,4,0
1165.56,4092,773,2,3,0
122.98,4216,690,2,0,0
4350.62,3024,937,3,1,1
107.33,4570,230,1,4,0
4373.63,4217,901,0,0,0
2645.16,3488,467,4,0,0
4695.4,1886,211,2,3,0
3994.12,3468,390,3,2,1
4989.67,4387,599,4,2,1
1754.21,2189,736,1,4,1
3836.17,2675,290,1,0,1
2010.25,4274,799,3,1,0
2399.9,2519,700,2,4,0
3137.9,4827,985,1,4,0
4368.51,4696,500,1,3,1
4920.43,3515,310,1,1,0
3841.6,3760,279,3,0,1
2089.42,3432,851,4,0,1
2107.36,3361,632,0,0,1
3688.17,1770,616,3,4,0
1194.65,2278,413,2,3,0
553.26,1958,646,3,4,0
1773.76,1916,217,3,2,0
1436.91,3070,253,0,2,1
1482.24,4976,808,0,0,1
1168.81,2781,994,0,3,1
211.42,1338,945,4,0,0
90.35,2516,439,3,0,0
4938.62,3870,617,2,4,1
2139.44,4582,685,0,0,0
1922.25,3413,643,0,0,1
3398.56,2395,765,3,3,1
1092.05,1914,798,2,3,0
4749.86,2853,972,0,3,1
3931.94,4670,947,3,0,1
447.97,4290,322,1,3,0
2088.49,1474,619,4,3,0
4395.71,2446,765,3,1,0
4723.72,2379,415,0,1,0
2337.54,2483,619,2,2,1
3067.44,4574,908,1,4,0
836.0,3074,750,2,4,1
4955.85,3989,427,2,3,0
1159.13,3849,436,2,2,1
4713.72,1800,843,3,2,1
3248.58,3907,529,3,1,1
3039.08,2246,668,4,2,0
2563.93,1863,879,1,0,0
1154.12,3737,686,2,3,0
883.46,2171,748,0,0,0
1103.21,4495,778,2,4,0
933.0,1738,822,1,1,1
3898.14,2374,614,2,0,0
1751.28,4257,418,3,3,0
290.16,3462,920,3,0,0
4845.54,4877,580,1,0,1
4419.05,1981,286,4,2,0
4638.83,3476,660,2,1,0
4974.54,3088,610,1,4,1
870.3,3952,890,0,3,0
1981.81,2011,724,0,3,1
3791.43,4464,646,4,4,1
3480.41,3750,499,3,3,0
770.33,3126,607,1,2,0
4079.35,1716,836,2,0,1
1122.98,4967,574,1,2,0
1119.86,4861,432,4,2,0
2685.34,2807,962,1,2,0
2965.11,3591,837,4,4,0
2900.85,2473,946,4,1,0
458.34,3521,849,4,4,1
4387.43,2165,248,1,4,1
1328.73,4322,385,0,2,0
648.45,3341,404,2,1,0
4443.85,1609,277,4,4,0
4778.3,3183,680,3,1,1
4310.78,3531,585,4,2,0
4047.77,2812,393,1,4,0
3276.55,2335,302,4,1,1
2754.74,3861,816,3,3,0
435.85,1554,575,0,4,0
2042.86,2655,486,1,4,0
1864.07,2755,681,1,4,1
1299.51,1045,922,1,1,1
3617.38,2259,449,3,0,1
2479.88,2071,400,1,4,0
406.15,3245,735,0,3,0
1101.7,3131,660,2,3,1
3416.61,1542,499,2,2,1
381.58,4232,677,4,0,0
4256.18,2451,282,2,0,0
2476.24,3118,657,3,1,1
2403.45,3567,890,2,2,0
2962.45,2992,497,3,1,0
4123.58,3945,563,3,2,0
1739.7,1912,917,4,0,1
3390.4,4123,239,2,1,1
2829.09,2068,824,4,2,0
1335.87,3340,539,1,0,1
4393.27,3985,715,0,0,0
3987.33,1811,307,2,4,0
3292.6,2488,515,1,1,0
4253.06,2908,313,1,4,0
4336.6,2573,366,4,0,1
3542.11,1866,460,4,1,0
4185.23,3427,817,0,1,0
3487.66,4054,423,0,3,1
3401.02,2766,461,0,2,0
3093.44,4549,450,0,3,0
3763.83,3309,725,4,3,0
793.87,1579,909,3,0,1
4404.47,4250,325,4,2,0
4359.35,3404,405,3,3,0
147.21,2442,339,4,3,0
4129.26,1697,261,4,1,1
645.22,2976,482,0,0,1
1676.26,4272,253,3,3,0
3717.8,4973,545,1,2,1
804.64,4084,723,1,4,1
4090.02,3490,335,1,4,1
4160.84,1725,529,0,0,1
2537.83,4803,343,1,4,0
32.92,1285,635,4,1,1
1435.9,4827,481,0,1,1
3085.02,2891,335,1,2,0
4905.95,4329,688,0,0,0
3159.44,1569,932,4,0,0
1299.76,4619,920,0,4,1
3170.39,3887,600,1,3,1
2700.39,2964,648,0,3,0
3899.45,2513,834,2,3,1
535.8,1497,827,1,2,1
3805.38,4976,868,4,0,1
2706.79,2917,469,3,4,0
4815.0,1704,216,0,2,0
1710.02,2356,468,0,1,1
3163.48,1561,681,1,1,0
4660.21,2998,418,1,1,0
513.45,1031,518,2,0,0
4686.21,4681,437,4,1,1
3439.74,1042,744,0,3,0
340.12,2916,484,0,1,0
1505.52,2374,236,3,2,0
3541.15,4405,302,0,1,0
337.69,2845,922,0,3,1
2911.27,1558,629,2,1,0
1730.07,3317,991,3,4,0
3104.96,4894,853,0,3,0
229.66,2436,438,0,0,0
4357.81,1942,940,4,1,1
4867.47,2598,844,0,2,1
4844.42,4090,324,2,1,0
3748.51,2370,764,0,2,0
651.3,2928,799,0,4,0
3791.56,2636,809,1,0,0
123.91,3084,806,0,3,1
111.6,4690,387,3,3,0
1618.73,1091,455,1,0,1
2443.73,2843,784,3,4,1
3852.27,1184,993,3,4,0
3416.79,1727,729,2,1,1
2230.07,2051,875,0,4,1
1368.86,2571,591,3,1,0
4985.63,3419,857,0,2,1
2131.48,1831,667,0,0,1
2257.48,4601,452,2,2,0
818.96,1344,871,2,2,1
3974.25,2442,760,3,2,1
3468.72,2219,375,3,2,0
1104.63,3125,665,1,3,0
412.82,1166,776,0,4,1
3402.82,4161,488,0,0,0
3272.9,1263,249,2,0,0
1367.02,2495,203,2,2,0
4754.37,2231,830,3,0,0
756.14,3771,699,1,1,1
2162.24,4342,875,1,0,0
4718.14,2286,422,2,2,0
2099.22,2529,867,2,0,1
3192.99,2808,461,1,4,1
1988.57,3559,884,1,2,1
1371.8,2877,734,3,3,0
4919.9,2749,575,1,4,1
2047.26,2909,260,0,0,1
4470.6,3623,555,1,3,0
1150.54,4595,845,4,4,1
1066.31,3769,223,1,1,0
156.64,2335,492,2,4,0
3258.68,2197,756,2,3,1
1843.26,3478,890,4,1,0
4321.93,1767,555,0,0,1
2366.58,3510,774,1,2,0
4841.0,1100,228,1,0,1
928.44,4087,556,4,2,0
4343.25,2732,564,3,2,0
3883.21,4329,807,3,3,0
3854.84,2919,608,0,1,0
4224.07,3291,465,1,1,1
3805.36,2371,490,1,4,1
3131.48,4320,766,1,0,0
657.09,1104,352,2,3,0
163.6,1693,418,3,0,0
4604.32,2690,372,4,4,1
3083.63,2310,807,2,4,0
3982.89,4240,834,2,3,0
2408.13,4491,211,3,4,0
587.42,2070,715,1,3,0
626.8,2066,561,0,4,0
3428.14,4392,778,4,1,0
2152.1,1817,856,3,3,0
1003.42,3268,676,0,1,0
2458.48,2536,776,3,1,0
321.98,4783,281,3,3,0
2910.28,4512,816,3,0,0
1345.7,3191,892,3,2,0
3988.0,1889,539,1,4,1
1552.5,4099,640,2,4,1
2276.65,2877,816,3,0,1
59.09,2873,425,0,2,0
363.16,1789,570,0,0,1
1963.08,1552,227,0,2,0
2400.21,1843,215,2,3,0
3000.5,1658,476,2,3,0
1459.02,4928,532,0,1,0
3475.21,4761,682,1,1,0
4300.75,4898,765,2,3,0
3899.48,3884,487,2,1,0
199.05,2018,313,1,3,1
2403.05,2953,237,3,0,1
525.55,2190,653,2,4,1
1210.98,4706,941,0,3,0
4933.33,4657,365,0,3,1
713.34,1750,893,1,3,1
2494.94,3296,404,0,1,1
3091.16,1774,444,4,1,0
3512.62,3811,532,0,1,1
2798.68,2380,595,1,1,0
49.84,4182,706,1,0,0
1632.98,1691,320,1,3,0
2589.04,4771,458,4,0,1
440.24,3867,921,2,1,0
1753.78,1718,609,3,0,0
166.98,1233,509,0,3,1
393.81,3071,905,2,3,0
1985.22,4097,267,1,1,1
664.45,2404,313,2,3,1
2838.14,4801,419,2,0,0
3447.64,2005,419,4,2,0
4003.13,2369,672,1,3,0
1001.55,2401,929,1,0,1
838.25,3569,948,0,0,1
523.73,3064,585,0,0,0
3182.51,3292,497,0,3,0
3532.67,3765,805,0,2,0
158.9,3817,452,2,1,1
4681.13,4695,604,2,1,0
260.8,1716,691,0,3,0
2706.94,2562,556,0,3,1
3545.59,4654,627,0,4,0
4354.97,2711,414,3,2,0
3570.72,2225,579,0,0,1
4008.84,2271,969,3,0,0
1697.91,3165,951,0,1,0
4074.31,1008,413,1,3,1
401.49,1597,297,4,2,0
4474.19,1022,727,2,1,1
2738.41,2990,865,1,2,1
4086.67,3287,727,4,3,1
2262.14,2608,909,3,0,1
3218.24,3074,819,2,4,1
2632.49,4031,734,3,2,0
3658.22,4932,753,3,0,0
409.07,2104,748,2,2,0
302.7,4667,527,4,2,1
1236.27,3246,364,2,2,0
798.56,4626,315,0,3,0
4359.05,3822,349,3,1,1
1096.85,1091,717,0,2,0
4879.35,1850,231,2,3,1
1685.14,2982,856,2,4,0
911.41,2107,492,4,1,0
3948.7,1299,888,3,3,0
3293.88,3343,376,1,4,0
2491.48,3694,260,2,1,0
2777.26,2477,788,1,3,0
3596.29,2304,615,3,4,0
1143.05,2000,582,0,3,1
4981.67,2082,797,3,4,0
4873.99,3956,902,4,2,1
3251.98,3918,206,1,2,1
998.51,2365,284,1,1,0
3401.46,3800,973,0,4,0
361.92,4536,597,0,2,0
154.23,4951,970,2,1,1
1289.16,3389,592,3,0,1
2313.65,4681,246,4,2,0
4341.49,3109,540,2,2,0
3636.12,1775,697,3,3,1
3713.79,3672,805,0,0,1
2128.04,2452,677,4,4,0
1730.33,2681,625,0,1,0
1855.82,2751,625,0,0,0
4938.26,3303,935,1,4,1
201.51,3875,990,3,2,1
4335.29,4061,714,2,1,0
2893.8,2851,328,1,1,0
2193.64,2897,448,3,0,1
3626.56,4841,940,3,3,1
2433.86,2729,330,3,4,0
4367.24,4418,939,4,0,0
4503.61,4597,888,1,3,0
2109.18,2327,522,2,3,0
1384.86,1614,742,1,3,0
2962.16,1244,265,0,1,0
4561.9,1756,917,3,4,1
1054.1,1823,300,0,4,1
3115.21,3827,230,1,0,0
3158.17,4807,390,2,2,1
3665.83,3779,777,0,0,1
658.71,2846,614,0,4,0
3579.41,2435,946,4,1,1
4545.25,3925,989,1,0,0
899.24,2240,913,0,2,1
1188.48,1515,699,1,0,0
4857.0,1473,936,2,3,0
905.7,1035,794,0,2,0
4272.07,4249,245,2,3,0
2461.9,2410,288,0,1,0
1236.91,2792,897,3,4,1
4353.88,4088,574,4,0,1
2227.08,2734,900,4,0,0
2574.57,1829,445,4,3,0
1796.81,4119,757,2,3,1
2965.16,4133,456,1,4,0
818.46,2092,551,4,0,0
1956.02,4730,772,0,4,1
4847.09,4942,304,0,3,1
1291.41,3413,536,3,3,1
3284.03,2185,725,2,2,0
1626.63,2762,500,0,3,0
3867.59,1944,276,0,3,1
655.24,4023,710,3,4,1
4849.14,2511,429,3,2,1
2269.49,1430,878,1,2,0
1181.02,3022,777,1,0,1
368.41,1858,231,1,1,0
849.62,4560,807,0,0,0
2599.35,1229,257,3,0,0
1685.68,3417,303,2,0,1
4144.59,1177,511,1,2,0
2155.01,4928,845,4,4,0
1244.32,2433,928,0,3,1
3086.11,3615,266,2,2,0
3534.18,2613,889,0,3,0
836.04,4341,573,1,3,1
838.93,4277,958,0,1,1
184.32,3840,434,1,0,0
3682.27,2763,842,0,1,1
3319.36,3947,311,1,0,0
2373.68,2774,588,3,2,1
4221.01,1974,607,3,3,1
4028.55,4871,253,3,1,0
2927.19,1081,438,3,2,1
4341.49,1845,951,3,2,0
1030.0,3809,494,4,0,0
560.49,2216,311,0,3,1
1349.48,1617,287,3,0,0
286.38,4260,939,4,0,0
2656.32,4347,675,4,2,0
4683.09,4145,503,0,0,0
197.68,4081,504,0,4,1
611.43,4706,489,1,3,1
2261.54,3263,407,1,0,0
4669.44,3337,985,3,0,0
1581.46,1444,781,2,1,0
2536.67,1922,569,1,3,0
208.82,3599,419,2,3,0
742.57,1192,430,1,0,0
4933.16,2662,548,4,4,0
4825.63,1288,454,4,1,1
25.69,3630,651,4,4,1
4759.11,4720,341,2,0,1
3195.96,2167,268,3,3,1
4339.72,4460,288,1,3,0
2274.24,4937,335,1,4,1
2578.46,4963,854,2,2,1
2444.74,2430,898,4,0,1
3334.65,2834,722,3,3,0
699.12,4441,859,1,2,1
150.84,3904,641,3,3,1
1540.34,4512,237,3,3,0
3523.7,2970,407,0,2,1
1010.07,3828,409,3,4,0
3367.49,1895,712,0,0,0
4849.59,1919,559,2,2,0
470.41,4722,776,4,2,0
3363.34,3611,200,0,3,1
2219.31,3034,954,3,2,0
4340.84,2552,580,4,0,0
886.57,2700,736,3,4,1
3463.44,3060,593,3,4,0
4190.74,2725,249,0,4,1
4723.13,4034,595,2,0,1
3416.56,3387,952,3,3,0
2486.38,3912,231,0,0,1
3089.62,2897,744,3,2,0
4344.66,4935,911,4,1,1
2853.48,2799,433,2,1,1
152.9,1311,225,3,1,1
4654.81,3780,753,2,4,0
3447.94,2127,633,2,0,0
3382.89,1338,260,4,0,1
1079.16,4269,752,4,4,1
3294.77,3347,640,1,2,0
1969.93,4515,329,2,1,0
3256.51,1358,553,3,1,0
533.86,4439,397,4,4,1
3289.57,3216,998,3,1,0
4997.07,2172,862,2,3,1
242.01,3808,915,4,0,1
4885.89,1767,893,1,1,0
2035.13,4029,570,2,1,0
4353.9,3089,918,3,3,1
3912.15,1201,346,1,2,0
2835.51,4017,915,2,2,0
3692.51,4315,697,4,3,0
4392.7,2692,247,2,2,0
2021.3,1463,969,0,4,0
1635.84,1448,850,3,3,1
3338.3,1912,371,4,0,1
4039.42,1797,812,4,0,1
3811.66,1793,898,0,0,0
3989.27,1436,514,1,1,0
2178.48,2916,575,4,3,0
4089.35,2773,732,1,3,0
601.93,1530,619,1,2,0
2722.9,1564,595,1,3,0
29.79,2620,721,2,3,0
1623.6,2296,386,0,2,0
1832.94,4501,844,3,3,0
1981.47,3919,232,0,3,0
3477.64,1212,268,4,4,0
1943.4,1948,791,0,2,1
2244.02,4944,390,3,4,0
1188.48,2127,300,2,1,0
1866.89,1191,684,4,2,0
1137.12,4760,484,2,3,0
366.91,4730,932,4,3,1
3017.64,2403,589,3,4,0
3341.4,2990,764,2,4,1
3097.83,2104,359,3,1,0
2318.01,1704,753,3,1,1
1899.55,1548,246,0,3,1
4316.8,4448,358,4,0,1
2595.89,2861,645,1,1,0
2396.43,1153,895,1,3,1
129.18,2665,957,2,1,0
1706.9,1570,722,3,2,0
1901.6,4807,865,0,4,1
1994.72,2784,931,4,3,1
2901.28,3287,354,2,1,0
2668.48,3421,538,3,4,1
3039.92,4972,564,1,0,0
3824.65,1804,994,1,1,0
4065.12,1798,898,4,3,1
3590.9,4275,773,4,2,0
4777.66,1610,347,4,4,0
92.14,4421,343,2,4,0
979.69,3735,302,4,2,1
38.81,3821,292,2,3,0
3237.73,2806,485,0,0,0
4490.25,1142,623,3,2,0
1218.17,4260,318,1,0,1
4635.25,1271,228,2,3,1
302.28,2555,710,3,1,1
4672.25,4916,229,4,1,1
1758.76,4371,565,1,3,0
508.0,3473,999,2,0,0
2429.87,3093,337,4,2,0
1284.63,3142,674,3,3,0
1425.08,3111,762,0,3,0
1537.14,3460,591,3,1,1
4015.33,4714,634,2,2,0
2696.27,4080,433,0,1,0
1557.23,1458,254,0,0,0
3052.06,2738,491,4,0,0
3581.04,2432,951,3,4,0
1363.85,3517,511,2,3,1
2068.33,3857,747,0,2,0
610.31,1505,288,4,2,0
906.57,2709,411,0,1,1
3405.91,2096,517,3,1,0
908.01,1083,956,1,2,1
2626.29,1058,664,2,1,0
3545.52,2044,286,1,4,1
535.28,2481,608,3,3,0
2836.99,3965,439,1,4,1
1283.56,3204,899,3,0,0
4814.67,4902,256,3,2,0
2418.24,2352,312,4,4,1
4030.16,2596,934,1,4,0
2751.58,1575,269,0,1,0
218.02,3884,938,3,1,0
3166.12,1679,967,1,1,0
4757.07,1202,891,0,0,1
3008.46,4712,383,2,4,1
4096.13,4828,902,0,3,0
4421.15,2129,943,1,1,0
1141.17,4904,475,1,0,1
1061.01,4193,432,0,0,0
3055.29,1317,253,0,1,1
2055.73,2205,456,3,2,0
4199.47,2638,289,1,4,1
4500.22,4387,937,3,1,0
1767.75,4885,958,3,3,0
1185.12,2796,862,2,4,0
3902.85,4696,634,1,0,1
1374.76,1405,824,3,3,0
4113.25,4033,607,2,4,1
2119.27,3996,468,3,3,0
3338.08,4141,868,3,0,0
478.58,4231,565,1,1,1
3119.67,4311,550,0,3,0
2259.39,4594,498,0,1,0
2933.46,4209,358,1,0,0
840.9,3542,686,0,0,1
3684.63,1678,936,4,3,0
4314.12,2270,725,0,3,0
1084.48,2889,554,3,0,0
479.48,4614,820,3,3,0
119.17,2547,600,2,3,0
3210.22,4314,604,1,3,1
3035.86,2643,295,2,3,0
2733.94,2359,906,3,4,1
1160.5,2445,769,3,0,0
1955.14,1834,591,2,0,1
2972.79,3241,551,4,2,1
2484.34,3355,865,0,1,0
4938.94,2668,775,4,2,0
683.06,2930,869,4,3,1
3476.03,3553,976,4,3,0
2022.19,1280,832,4,4,0
2141.57,4874,487,0,4,1
3588.27,3722,722,1,4,0
3462.49,2813,925,2,4,0
4956.29,1932,361,4,4,1
642.84,4510,816,4,4,0
521.44,3762,858,2,4,0
3621.97,1607,381,2,4,0
2892.36,1482,748,1,4,0
1371.53,2246,281,3,0,1
398.02,2772,723,1,4,1
429.21,3164,203,3,1,0
4471.06,4015,694,0,4,1
960.14,1191,754,1,3,0
1617.53,3835,250,0,3,1
1134.06,3665,460,2,4,0
1775.63,3017,333,1,4,0
348.05,3563,798,2,3,0
2595.78,4601,561,4,1,0
339.0,1306,767,2,2,0
4001.98,1531,416,4,0,0
1169.33,1121,267,3,3,1
2700.52,3696,755,4,4,1
4400.52,1591,342,3,0,1
3254.74,4225,545,4,4,0
2665.26,3917,753,4,2,0
1622.34,4608,850,0,2,0
1665.68,2475,784,0,3,0
3347.77,4240,978,2,0,0
4970.7,1058,393,0,0,0
3309.53,3348,866,3,2,0
2789.36,3600,445,0,4,1
3653.52,2573,513,2,3,1
2326.56,2140,929,1,1,0
301.65,2810,583,3,2,1
2811.92,2805,964,1,2,0
4788.17,4198,988,3,3,0
877.34,4476,476,2,4,0
3450.33,1398,271,0,0,1
1005.47,3562,328,1,2,0
2679.6,3852,557,1,3,0
484.29,4956,897,0,3,0
2252.4,3545,724,2,3,0
3781.06,1941,419,0,0,0
1738.51,1527,205,4,2,1
3324.89,3445,950,4,3,0
3977.45,4336,823,4,0,1
4635.96,2774,427,1,4,0
1173.98,4334,216,1,1,0
1997.18,2421,784,2,2,1
762.93,2669,211,3,0,0
4962.43,4796,797,0,1,0
4635.08,2550,698,3,1,0
2700.25,1435,891,1,0,1
4210.32,1839,833,0,0,1
2605.27,1359,915,1,0,0
3118.3,2152,701,2,3,0
446.53,1863,269,0,4,1
3776.6,3681,307,1,3,0
639.44,4312,400,4,1,0
4130.51,2650,251,4,1,1
3910.36,2732,748,1,1,1
3544.01,2245,828,3,0,0
181.77,3261,458,2,2,1
1516.34,1915,681,2,3,0
1316.3,3639,463,1,2,1
1801.32,2798,502,2,4,0
439.13,3182,775,0,4,0
4684.85,4889,753,2,3,0
2769.46,3801,754,4,1,0
1528.32,1385,324,1,4,0
1985.51,2326,469,0,2,1
2236.57,2805,944,2,2,0
3003.37,4358,679,4,0,1
2578.88,2585,331,3,1,0
4597.04,2212,201,2,0,1
2485.32,4368,314,4,3,0
4960.8,2549,680,4,4,0
4257.27,1388,200,4,0,0
1043.34,4530,530,4,0,0
4653.05,3791,776,3,3,0
582.72,4332,836,1,2,0
4087.43,1703,967,4,2,1
1903.74,3972,590,1,3,1
4389.99,2738,342,3,2,1
4340.42,3820,527,3,3,0
4029.82,4184,957,0,2,1
3950.36,4957,827,0,3,0
1524.09,1863,576,4,2,0
405.52,2059,289,1,0,0
2015.5,1078,241,3,0,0
868.45,2298,234,2,2,0
3475.06,2301,693,0,3,0
1731.15,1673,752,0,0,0
4878.08,3359,323,2,4,1
3205.22,4600,256,1,2,1
4112.58,1203,655,1,4,0
663.49,1984,434,1,4,0
4310.21,2975,807,4,1,1
4613.86,1016,591,4,4,0
2435.82,4785,691,2,4,1
3031.66,1475,542,3,1,1
3824.28,4582,843,2,1,0
875.02,2016,375,3,1,0
2513.33,1209,251,2,3,1
1993.92,1498,749,4,1,1
732.72,4473,677,1,3,0
1838.3,1428,688,0,2,0
341.79,4149,204,2,3,1
130.03,4639,924,2,2,0
676.7,4151,831,0,1,1
4815.61,2329,408,2,1,1
2748.1,3105,416,1,2,1
4829.14,2553,735,0,0,0
2163.06,2231,541,0,3,1
1559.77,2534,916,1,4,0
2531.2,4206,600,1,1,0
2198.12,2867,661,0,3,0
529.22,4041,937,1,3,0
3204.49,3569,929,1,1,1
1080.97,3628,410,1,2,1
3098.32,2876,225,0,1,0
3251.36,1898,451,2,3,0
760.97,2106,202,3,0,0
307.69,3668,201,0,2,0
3904.03,2067,803,3,1,1
2299.54,2506,201,1,4,0
291.76,4013,349,1,1,1
4974.34,3957,782,2,3,1
289.85,2667,203,1,3,0
3475.48,1492,696,3,4,0
4918.41,3546,749,0,2,0
1196.66,4089,667,0,3,0
712.1,1604,269,2,2,0
607.8,1947,400,3,2,0
1517.07,1293,507,1,1,1
506.13,2171,451,4,2,0
3461.11,4543,486,2,3,1
312.4,3018,491,2,3,0
2547.6,1171,353,4,0,0
4983.49,2586,332,0,2,0
4070.04,1530,785,0,0,0
3076.48,2143,473,0,1,0
1531.96,2859,982,4,0,1
3119.86,2760,896,1,2,0
2635.68,3113,708,1,3,1
2130.99,3188,552,3,1,1
654.42,3493,204,3,2,1
4433.13,4577,492,0,1,1
2249.47,1188,559,4,4,0
973.92,1157,797,2,2,1
1839.43,4681,413,1,4,1
2071.23,3717,605,4,0,1
4137.86,2970,635,3,2,0
3668.34,1245,214,1,4,0
3846.76,3903,472,1,3,1
56.15,3991,762,4,0,1
2081.35,3795,964,3,2,1
2407.24,4104,244,4,2,1
96.94,4432,902,2,3,0
1299.81,4824,833,1,3,0
3801.69,3377,611,4,4,1
686.41,3559,386,4,4,0
2677.02,1849,925,2,4,1
1076.79,2810,860,4,1,1
61.59,2094,369,1,0,0
1206.77,2336,920,0,2,0
4879.39,4986,793,0,0,1
4007.88,4799,600,3,3,0
4797.92,3126,907,2,0,0
2439.78,1168,445,3,0,1
549.57,3857,751,0,4,1
2740.25,4030,879,2,3,1
2272.43,3227,242,4,0,0
4221.94,2651,922,4,2,0
491.31,3307,378,1,4,1
2441.72,2509,656,0,0,0
751.09,2795,734,4,3,0
1624.05,4076,806,2,2,0
3687.05,3344,871,4,3,0
